Contrast,Similarity
1 vs. 1,0.5239819
1 vs. 1,0.733408748
1 vs. 1,0.656862745
1 vs. 1,0.78021978
1 vs. 1,0.622926094
1 vs. 1,0.661387632
1 vs. 1,0.513951735
1 vs. 1,0.631975867
1 vs. 1,0.670437406
1 vs. 1,0.523001508
1 vs. 1,0.599396682
1 vs. 1,0.458371041
1 vs. 1,0.707993967
1 vs. 1,0.790791317
1 vs. 1,0.676395173
1 vs. 1,0.791779789
1 vs. 1,0.852510235
1 vs. 1,0.610294118
1 vs. 1,0.71285822
1 vs. 1,0.521870287
1 vs. 1,0.701357466
1 vs. 1,0.560331825
1 vs. 1,0.587481146
1 vs. 1,0.591704374
1 vs. 1,0.784313725
1 vs. 1,0.636048265
1 vs. 1,0.823529412
1 vs. 1,0.5239819
1 vs. 1,0.609917044
1 vs. 1,0.777337858
1 vs. 1,0.777337858
1 vs. 1,0.879901961
1 vs. 1,0.665535445
1 vs. 1,0.550904977
1 vs. 1,0.739819005
1 vs. 1,0.662895928
1 vs. 1,0.43837535
1 vs. 1,0.541101056
1 vs. 1,0.719587835
1 vs. 1,0.569381599
1 vs. 1,0.533936652
1 vs. 1,0.417717087
1 vs. 1,0.671568627
1 vs. 1,0.825113122
1 vs. 1,0.844343891
1 vs. 1,0.481711916
1 vs. 1,0.633053221
1 vs. 1,0.679967092
1 vs. 1,0.607568902
1 vs. 1,0.452488688
1 vs. 1,0.651960784
1 vs. 1,0.543363499
1 vs. 1,0.637104072
1 vs. 1,0.639366516
1 vs. 1,0.70346908
1 vs. 1,0.635746606
1 vs. 1,0.754524887
1 vs. 1,0.75210084
1 vs. 1,0.565987934
1 vs. 1,0.487394958
1 vs. 1,0.612394958
1 vs. 1,0.762443439
1 vs. 1,0.700580232
1 vs. 1,0.553544495
1 vs. 1,0.599019608
1 vs. 1,0.445173454
1 vs. 1,0.772096531
1 vs. 1,0.566892911
1 vs. 1,0.528431373
1 vs. 1,0.895776772
1 vs. 1,0.890971773
1 vs. 1,0.685143288
1 vs. 1,0.628582202
1 vs. 1,0.668667467
1 vs. 1,0.494597839
1 vs. 1,0.722222222
1 vs. 1,0.916666667
1 vs. 1,0.666666667
1 vs. 1,0.664856712
1 vs. 1,0.805882353
1 vs. 1,0.521608643
1 vs. 1,0.752205882
1 vs. 1,0.631975867
1 vs. 1,0.572638146
1 vs. 1,0.662381736
1 vs. 1,0.65597148
1 vs. 1,0.559817633
1 vs. 1,0.585458659
1 vs. 1,0.521116139
1 vs. 1,0.650560224
1 vs. 1,0.453431373
1 vs. 1,0.672322775
1 vs. 1,0.563348416
1 vs. 1,0.590799397
1 vs. 1,0.629260935
1 vs. 1,0.560482655
1 vs. 1,0.726809955
1 vs. 1,0.594537815
1 vs. 1,0.470588235
1 vs. 1,0.462184874
1 vs. 1,0.529277095
1 vs. 1,0.771116139
1 vs. 1,0.535064026
1 vs. 1,0.420168067
1 vs. 1,0.514612512
1 vs. 1,0.588396897
1 vs. 1,0.513507625
1 vs. 1,0.574618736
1 vs. 1,0.490303814
1 vs. 1,0.58645766
1 vs. 1,0.567226891
1 vs. 1,0.490303814
1 vs. 1,0.58645766
1 vs. 1,0.663380737
1 vs. 1,0.387454982
1 vs. 1,0.476740696
1 vs. 1,0.458883553
1 vs. 1,0.387454982
1 vs. 1,0.528081232
1 vs. 1,0.514328808
1 vs. 1,0.61561086
1 vs. 1,0.688348416
1 vs. 1,0.52224736
1 vs. 1,0.637631976
1 vs. 1,0.595776772
1 vs. 1,0.570135747
1 vs. 1,0.666289593
1 vs. 1,0.613122172
1 vs. 1,0.690045249
1 vs. 1,0.594771242
1 vs. 1,0.479422538
1 vs. 1,0.533559578
1 vs. 1,0.522408964
1 vs. 1,0.496631473
1 vs. 1,0.537414966
1 vs. 1,0.602891156
1 vs. 1,0.602891156
1 vs. 1,0.662518854
1 vs. 1,0.744076797
1 vs. 1,0.703431373
1 vs. 1,0.597981204
1 vs. 1,0.568702866
1 vs. 1,0.605688429
1 vs. 1,0.605688429
1 vs. 1,0.634992459
1 vs. 1,0.647812971
1 vs. 1,0.63280543
1 vs. 1,0.639215686
1 vs. 1,0.677677225
1 vs. 1,0.619984917
1 vs. 1,0.542366947
1 vs. 1,0.647812971
1 vs. 1,0.595588235
1 vs. 1,0.595588235
1 vs. 1,0.550527903
1 vs. 1,0.490196078
1 vs. 1,0.576168929
1 vs. 1,0.588989442
1 vs. 1,0.701797386
1 vs. 1,0.659502262
1 vs. 1,0.583484163
1 vs. 1,0.565987934
1 vs. 1,0.649321267
1 vs. 1,0.724264706
1 vs. 1,0.682598039
1 vs. 1,0.598039216
1 vs. 1,0.479034691
1 vs. 1,0.571493213
1 vs. 1,0.612745098
1 vs. 1,0.535364146
1 vs. 1,0.672268908
1 vs. 1,0.525210084
1 vs. 1,0.512066365
1 vs. 1,0.649245852
1 vs. 1,0.655656109
1 vs. 1,0.71719457
1 vs. 1,0.512066365
1 vs. 1,0.523378582
1 vs. 1,0.622850679
1 vs. 1,0.545927602
1 vs. 1,0.545927602
1 vs. 1,0.428431373
1 vs. 1,0.461764706
1 vs. 1,0.528431373
1 vs. 1,0.484917044
1 vs. 1,0.519553975
1 vs. 1,0.43438914
1 vs. 1,0.55505279
1 vs. 1,0.578754579
1 vs. 1,0.508241758
1 vs. 1,0.546703297
1 vs. 1,0.585164835
1 vs. 1,0.582579186
1 vs. 1,0.601809955
1 vs. 1,0.583594384
1 vs. 1,0.707579186
1 vs. 1,0.563536953
1 vs. 1,0.605688429
1 vs. 1,0.640522876
1 vs. 1,0.642533937
1 vs. 1,0.613235294
1 vs. 1,0.538407671
1 vs. 1,0.512766645
1 vs. 1,0.477124183
1 vs. 1,0.807189542
1 vs. 1,0.744128421
1 vs. 1,0.472352941
1 vs. 1,0.701168929
1 vs. 1,0.624245852
1 vs. 1,0.553544495
1 vs. 1,0.630467572
1 vs. 1,0.593514329
1 vs. 1,0.676093514
1 vs. 1,0.59653092
1 vs. 1,0.604575163
1 vs. 1,0.558069382
1 vs. 1,0.67586727
1 vs. 1,0.601096415
1 vs. 1,0.617763082
1 vs. 1,0.523831071
1 vs. 1,0.45173454
1 vs. 1,0.449346405
1 vs. 1,0.490070387
1 vs. 1,0.801879085
1 vs. 1,0.558823529
1 vs. 1,0.558823529
1 vs. 1,0.578635621
1 vs. 1,0.517848165
1 vs. 1,0.762971342
1 vs. 1,0.686048265
1 vs. 1,0.504901961
1 vs. 1,0.420437406
1 vs. 1,0.562556561
1 vs. 1,0.515422323
1 vs. 1,0.524459527
1 vs. 1,0.549369748
1 vs. 1,0.644607843
1 vs. 1,0.477941176
1 vs. 1,0.573179272
1 vs. 1,0.550816993
1 vs. 1,0.567065288
1 vs. 1,0.535130719
1 vs. 1,0.481900452
1 vs. 1,0.576168929
1 vs. 1,0.58785822
1 vs. 1,0.491704374
1 vs. 1,0.458627451
1 vs. 1,0.458627451
1 vs. 1,0.453188968
1 vs. 1,0.530112045
1 vs. 1,0.449095023
1 vs. 1,0.6760181
1 vs. 1,0.517507003
1 vs. 1,0.600840336
1 vs. 1,0.557315234
1 vs. 1,0.647058824
1 vs. 1,0.491946779
1 vs. 1,0.56337535
1 vs. 1,0.58352187
1 vs. 1,0.54581448
1 vs. 1,0.493401207
1 vs. 1,0.499497235
1 vs. 1,0.4913273
1 vs. 1,0.587481146
1 vs. 1,0.522926094
1 vs. 1,0.52219888
1 vs. 1,0.601960784
1 vs. 1,0.664404223
1 vs. 1,0.69321267
1 vs. 1,0.5239819
1 vs. 1,0.540966387
1 vs. 1,0.642156863
1 vs. 1,0.452488688
1 vs. 1,0.547519008
1 vs. 1,0.527561024
1 vs. 1,0.481523379
1 vs. 1,0.577677225
1 vs. 1,0.623366013
1 vs. 1,0.723366013
1 vs. 1,0.769771242
1 vs. 1,0.539215686
1 vs. 1,0.644544997
1 vs. 1,0.585164835
1 vs. 1,0.585164835
1 vs. 1,0.6410942
1 vs. 1,0.6410942
1 vs. 1,0.562745098
1 vs. 1,0.602187029
1 vs. 1,0.515233786
1 vs. 1,0.521608643
1 vs. 1,0.557315234
1 vs. 1,0.518853695
1 vs. 1,0.409879336
1 vs. 1,0.561387632
1 vs. 1,0.522926094
1 vs. 1,0.413951735
1 vs. 1,0.537179487
1 vs. 1,0.45
1 vs. 1,0.59984917
1 vs. 1,0.54423436
1 vs. 1,0.625735294
1 vs. 1,0.654524887
1 vs. 1,0.575603318
1 vs. 1,0.537377451
1 vs. 1,0.565155229
1 vs. 1,0.536928105
1 vs. 1,0.564705882
1 vs. 1,0.516094771
1 vs. 1,0.597285068
1 vs. 1,0.567948718
1 vs. 1,0.588989442
1 vs. 1,0.57775264
1 vs. 1,0.715196078
1 vs. 1,0.468174962
1 vs. 1,0.50433635
1 vs. 1,0.578996983
1 vs. 1,0.553355958
1 vs. 1,0.649509804
1 vs. 1,0.505656109
1 vs. 1,0.496552467
1 vs. 1,0.615007541
1 vs. 1,0.576546003
1 vs. 1,0.4482493
1 vs. 1,0.476395173
1 vs. 1,0.534413766
1 vs. 1,0.581372549
1 vs. 1,0.550527903
1 vs. 1,0.396304676
1 vs. 1,0.473805933
1 vs. 1,0.683257919
1 vs. 1,0.567873303
1 vs. 1,0.400263952
1 vs. 1,0.618347339
1 vs. 1,0.544117647
1 vs. 1,0.433257919
1 vs. 1,0.558069382
1 vs. 1,0.547888386
1 vs. 1,0.478349673
1 vs. 1,0.615007541
1 vs. 1,0.521116139
1 vs. 1,0.689542484
1 vs. 1,0.672699849
1 vs. 1,0.590120664
1 vs. 1,0.604341737
1 vs. 1,0.53959276
1 vs. 1,0.580392157
1 vs. 1,0.644494721
1 vs. 1,0.526975287
1 vs. 1,0.526710684
1 vs. 1,0.617238562
1 vs. 1,0.640931373
1 vs. 1,0.599264706
1 vs. 1,0.717320261
1 vs. 1,0.544117647
1 vs. 1,0.544117647
1 vs. 1,0.674962293
1 vs. 1,0.633107089
1 vs. 1,0.693382353
1 vs. 1,0.757107843
1 vs. 1,0.770361991
1 vs. 1,0.510004002
1 vs. 1,0.645833333
1 vs. 1,0.888888889
1 vs. 1,0.613574661
1 vs. 1,0.587933635
1 vs. 1,0.485894358
1 vs. 1,0.578594771
1 vs. 1,0.529411765
1 vs. 1,0.623920197
1 vs. 1,0.514945838
1 vs. 1,0.546997121
1 vs. 1,0.521356095
1 vs. 1,0.559817633
1 vs. 1,0.57239819
1 vs. 1,0.519607843
1 vs. 1,0.453431373
1 vs. 1,0.524886878
1 vs. 1,0.640271493
1 vs. 1,0.526696833
1 vs. 1,0.526696833
1 vs. 1,0.49638009
1 vs. 1,0.701168929
1 vs. 1,0.523109244
1 vs. 1,0.534690799
1 vs. 1,0.366946779
1 vs. 1,0.41389248
1 vs. 1,0.630090498
1 vs. 1,0.433873549
1 vs. 1,0.397945845
1 vs. 1,0.420168067
1 vs. 1,0.524294333
1 vs. 1,0.491285403
1 vs. 1,0.480174292
1 vs. 1,0.528765352
1 vs. 1,0.451842275
1 vs. 1,0.451842275
1 vs. 1,0.451842275
1 vs. 1,0.554406378
1 vs. 1,0.554406378
1 vs. 1,0.423169268
1 vs. 1,0.351740696
1 vs. 1,0.351740696
1 vs. 1,0.351740696
1 vs. 1,0.504271709
1 vs. 1,0.450226244
1 vs. 1,0.513046757
1 vs. 1,0.572963801
1 vs. 1,0.483785822
1 vs. 1,0.52224736
1 vs. 1,0.570135747
1 vs. 1,0.531674208
1 vs. 1,0.557315234
1 vs. 1,0.549019608
1 vs. 1,0.549019608
1 vs. 1,0.691993464
1 vs. 1,0.556345615
1 vs. 1,0.456636501
1 vs. 1,0.612152553
1 vs. 1,0.474409251
1 vs. 1,0.513605442
1 vs. 1,0.50170068
1 vs. 1,0.50170068
1 vs. 1,0.547134238
1 vs. 1,0.59129902
1 vs. 1,0.578431373
1 vs. 1,0.508237615
1 vs. 1,0.491779789
1 vs. 1,0.528765352
1 vs. 1,0.605688429
1 vs. 1,0.570889894
1 vs. 1,0.570889894
1 vs. 1,0.607164404
1 vs. 1,0.613574661
1 vs. 1,0.664856712
1 vs. 1,0.684087481
1 vs. 1,0.518557423
1 vs. 1,0.532428356
1 vs. 1,0.651143791
1 vs. 1,0.692810458
1 vs. 1,0.447963801
1 vs. 1,0.490196078
1 vs. 1,0.550527903
1 vs. 1,0.524886878
1 vs. 1,0.549019608
1 vs. 1,0.518476621
1 vs. 1,0.506561086
1 vs. 1,0.527526395
1 vs. 1,0.533936652
1 vs. 1,0.654820261
1 vs. 1,0.571486928
1 vs. 1,0.533936652
1 vs. 1,0.555957768
1 vs. 1,0.533031674
1 vs. 1,0.510180995
1 vs. 1,0.511554622
1 vs. 1,0.463935574
1 vs. 1,0.477591036
1 vs. 1,0.563348416
1 vs. 1,0.537707391
1 vs. 1,0.544117647
1 vs. 1,0.608220211
1 vs. 1,0.601809955
1 vs. 1,0.613122172
1 vs. 1,0.626696833
1 vs. 1,0.626696833
1 vs. 1,0.626696833
1 vs. 1,0.395098039
1 vs. 1,0.411764706
1 vs. 1,0.411764706
1 vs. 1,0.440472599
1 vs. 1,0.48383969
1 vs. 1,0.511312217
1 vs. 1,0.64479638
1 vs. 1,0.610805861
1 vs. 1,0.597985348
1 vs. 1,0.636446886
1 vs. 1,0.521062271
1 vs. 1,0.550527903
1 vs. 1,0.544117647
1 vs. 1,0.545132846
1 vs. 1,0.489630468
1 vs. 1,0.537895928
1 vs. 1,0.490303814
1 vs. 1,0.696078431
1 vs. 1,0.56561086
1 vs. 1,0.553711485
1 vs. 1,0.512766645
1 vs. 1,0.602510235
1 vs. 1,0.554901961
1 vs. 1,0.571078431
1 vs. 1,0.526179703
1 vs. 1,0.550130719
1 vs. 1,0.483220211
1 vs. 1,0.406297134
1 vs. 1,0.489441931
1 vs. 1,0.489441931
1 vs. 1,0.490950226
1 vs. 1,0.573529412
1 vs. 1,0.493966817
1 vs. 1,0.493464052
1 vs. 1,0.455505279
1 vs. 1,0.534841629
1 vs. 1,0.521609235
1 vs. 1,0.515198979
1 vs. 1,0.459728507
1 vs. 1,0.336349925
1 vs. 1,0.33396179
1 vs. 1,0.374685772
1 vs. 1,0.531045752
1 vs. 1,0.531045752
1 vs. 1,0.489379085
1 vs. 1,0.481413399
1 vs. 1,0.466566114
1 vs. 1,0.506561086
1 vs. 1,0.583484163
1 vs. 1,0.530542986
1 vs. 1,0.343514329
1 vs. 1,0.479223228
1 vs. 1,0.432088989
1 vs. 1,0.441126194
1 vs. 1,0.525560224
1 vs. 1,0.513655462
1 vs. 1,0.454131653
1 vs. 1,0.442226891
1 vs. 1,0.481372549
1 vs. 1,0.451680672
1 vs. 1,0.493464052
1 vs. 1,0.520361991
1 vs. 1,0.473604827
1 vs. 1,0.478883861
1 vs. 1,0.33785822
1 vs. 1,0.391960784
1 vs. 1,0.458627451
1 vs. 1,0.401906917
1 vs. 1,0.401906917
1 vs. 1,0.423453997
1 vs. 1,0.449095023
1 vs. 1,0.493697479
1 vs. 1,0.49964986
1 vs. 1,0.531674208
1 vs. 1,0.538084465
1 vs. 1,0.420518207
1 vs. 1,0.444327731
1 vs. 1,0.468137255
1 vs. 1,0.462481146
1 vs. 1,0.403657617
1 vs. 1,0.461035696
1 vs. 1,0.414404223
1 vs. 1,0.58107089
1 vs. 1,0.407541478
1 vs. 1,0.498389356
1 vs. 1,0.534103641
1 vs. 1,0.555429864
1 vs. 1,0.581674208
1 vs. 1,0.600904977
1 vs. 1,0.552871148
1 vs. 1,0.576680672
1 vs. 1,0.490950226
1 vs. 1,0.511804722
1 vs. 1,0.426370548
1 vs. 1,0.366138763
1 vs. 1,0.436651584
1 vs. 1,0.581699346
1 vs. 1,0.60253268
1 vs. 1,0.526715686
1 vs. 1,0.436651584
1 vs. 1,0.535570639
1 vs. 1,0.591575092
1 vs. 1,0.553113553
1 vs. 1,0.423145482
1 vs. 1,0.423145482
1 vs. 1,0.646078431
1 vs. 1,0.512443439
1 vs. 1,0.476772247
1 vs. 1,0.414465786
1 vs. 1,0.49321267
1 vs. 1,0.454751131
1 vs. 1,0.332956259
1 vs. 1,0.497285068
1 vs. 1,0.458823529
1 vs. 1,0.337028658
1 vs. 1,0.473076923
1 vs. 1,0.366666667
1 vs. 1,0.574208145
1 vs. 1,0.47875817
1 vs. 1,0.597957516
1 vs. 1,0.551960784
1 vs. 1,0.543552036
1 vs. 1,0.579044118
1 vs. 1,0.620710784
1 vs. 1,0.411928105
1 vs. 1,0.536928105
1 vs. 1,0.432761438
1 vs. 1,0.520361991
1 vs. 1,0.657692308
1 vs. 1,0.563348416
1 vs. 1,0.581598793
1 vs. 1,0.573529412
1 vs. 1,0.442533937
1 vs. 1,0.421003017
1 vs. 1,0.553355958
1 vs. 1,0.514894419
1 vs. 1,0.540535445
1 vs. 1,0.428733032
1 vs. 1,0.393988365
1 vs. 1,0.512443439
1 vs. 1,0.435520362
1 vs. 1,0.495868347
1 vs. 1,0.386651584
1 vs. 1,0.504651861
1 vs. 1,0.456372549
1 vs. 1,0.62745098
1 vs. 1,0.336780866
1 vs. 1,0.440472599
1 vs. 1,0.497360483
1 vs. 1,0.452488688
1 vs. 1,0.323340875
1 vs. 1,0.415966387
1 vs. 1,0.505656109
1 vs. 1,0.48453997
1 vs. 1,0.532428356
1 vs. 1,0.496606335
1 vs. 1,0.422794118
1 vs. 1,0.538084465
1 vs. 1,0.457013575
1 vs. 1,0.60620915
1 vs. 1,0.531674208
1 vs. 1,0.570889894
1 vs. 1,0.604341737
1 vs. 1,0.398567119
1 vs. 1,0.439366516
1 vs. 1,0.554751131
1 vs. 1,0.565436826
1 vs. 1,0.490996399
1 vs. 1,0.714460784
1 vs. 1,0.613153595
1 vs. 1,0.696486928
1 vs. 1,0.599264706
1 vs. 1,0.633861237
1 vs. 1,0.633861237
1 vs. 1,0.57239819
1 vs. 1,0.52413273
1 vs. 1,0.450326797
1 vs. 1,0.514052288
1 vs. 1,0.546003017
1 vs. 1,0.450480192
1 vs. 1,0.666666667
1 vs. 1,0.63280543
1 vs. 1,0.78280543
1 vs. 1,0.521608643
1 vs. 1,0.731372549
1 vs. 1,0.606334842
1 vs. 1,0.527766351
1 vs. 1,0.643150967
1 vs. 1,0.65597148
1 vs. 1,0.559817633
1 vs. 1,0.585458659
1 vs. 1,0.495475113
1 vs. 1,0.620798319
1 vs. 1,0.453431373
1 vs. 1,0.672322775
1 vs. 1,0.524886878
1 vs. 1,0.590799397
1 vs. 1,0.629260935
1 vs. 1,0.534841629
1 vs. 1,0.649886878
1 vs. 1,0.594537815
1 vs. 1,0.470588235
1 vs. 1,0.462184874
1 vs. 1,0.529277095
1 vs. 1,0.700603318
1 vs. 1,0.517206883
1 vs. 1,0.397945845
1 vs. 1,0.497945845
1 vs. 1,0.588396897
1 vs. 1,0.491285403
1 vs. 1,0.55795207
1 vs. 1,0.490303814
1 vs. 1,0.58645766
1 vs. 1,0.567226891
1 vs. 1,0.490303814
1 vs. 1,0.567226891
1 vs. 1,0.644149968
1 vs. 1,0.387454982
1 vs. 1,0.476740696
1 vs. 1,0.458883553
1 vs. 1,0.387454982
1 vs. 1,0.504271709
1 vs. 1,0.514328808
1 vs. 1,0.654072398
1 vs. 1,0.678733032
1 vs. 1,0.52224736
1 vs. 1,0.676093514
1 vs. 1,0.570135747
1 vs. 1,0.570135747
1 vs. 1,0.647058824
1 vs. 1,0.58107089
1 vs. 1,0.657993967
1 vs. 1,0.546160131
1 vs. 1,0.479422538
1 vs. 1,0.533559578
1 vs. 1,0.496767938
1 vs. 1,0.474409251
1 vs. 1,0.513605442
1 vs. 1,0.585034014
1 vs. 1,0.585034014
1 vs. 1,0.700980392
1 vs. 1,0.709354575
1 vs. 1,0.66870915
1 vs. 1,0.597981204
1 vs. 1,0.568702866
1 vs. 1,0.631329455
1 vs. 1,0.631329455
1 vs. 1,0.634992459
1 vs. 1,0.634992459
1 vs. 1,0.607164404
1 vs. 1,0.613574661
1 vs. 1,0.645625943
1 vs. 1,0.587933635
1 vs. 1,0.518557423
1 vs. 1,0.68627451
1 vs. 1,0.595588235
1 vs. 1,0.595588235
1 vs. 1,0.550527903
1 vs. 1,0.490196078
1 vs. 1,0.550527903
1 vs. 1,0.563348416
1 vs. 1,0.674019608
1 vs. 1,0.633861237
1 vs. 1,0.557843137
1 vs. 1,0.565987934
1 vs. 1,0.649321267
1 vs. 1,0.696486928
1 vs. 1,0.654820261
1 vs. 1,0.598039216
1 vs. 1,0.479034691
1 vs. 1,0.571493213
1 vs. 1,0.587104072
1 vs. 1,0.511554622
1 vs. 1,0.654411765
1 vs. 1,0.525210084
1 vs. 1,0.486425339
1 vs. 1,0.633861237
1 vs. 1,0.640271493
1 vs. 1,0.678733032
1 vs. 1,0.486425339
1 vs. 1,0.497737557
1 vs. 1,0.607466063
1 vs. 1,0.530542986
1 vs. 1,0.530542986
1 vs. 1,0.428431373
1 vs. 1,0.441764706
1 vs. 1,0.508431373
1 vs. 1,0.484917044
1 vs. 1,0.519553975
1 vs. 1,0.43438914
1 vs. 1,0.55505279
1 vs. 1,0.55952381
1 vs. 1,0.482600733
1 vs. 1,0.546703297
1 vs. 1,0.55952381
1 vs. 1,0.563348416
1 vs. 1,0.578733032
1 vs. 1,0.583594384
1 vs. 1,0.707579186
1 vs. 1,0.537895928
1 vs. 1,0.605688429
1 vs. 1,0.612745098
1 vs. 1,0.642533937
1 vs. 1,0.58942577
1 vs. 1,0.506356389
1 vs. 1,0.487125619
1 vs. 1,0.477124183
1 vs. 1,0.807189542
1 vs. 1,0.744128421
1 vs. 1,0.472352941
1 vs. 1,0.669117647
1 vs. 1,0.59219457
1 vs. 1,0.527903469
1 vs. 1,0.604826546
1 vs. 1,0.567873303
1 vs. 1,0.650452489
1 vs. 1,0.570889894
1 vs. 1,0.576797386
1 vs. 1,0.532428356
1 vs. 1,0.67586727
1 vs. 1,0.5857118
1 vs. 1,0.5857118
1 vs. 1,0.498190045
1 vs. 1,0.45173454
1 vs. 1,0.449346405
1 vs. 1,0.490070387
1 vs. 1,0.801879085
1 vs. 1,0.531045752
1 vs. 1,0.558823529
1 vs. 1,0.578635621
1 vs. 1,0.556309703
1 vs. 1,0.73092006
1 vs. 1,0.653996983
1 vs. 1,0.504901961
1 vs. 1,0.458898944
1 vs. 1,0.6010181
1 vs. 1,0.515422323
1 vs. 1,0.524459527
1 vs. 1,0.525560224
1 vs. 1,0.614845938
1 vs. 1,0.454131653
1 vs. 1,0.543417367
1 vs. 1,0.523039216
1 vs. 1,0.567065288
1 vs. 1,0.507352941
1 vs. 1,0.481900452
1 vs. 1,0.544117647
1 vs. 1,0.568627451
1 vs. 1,0.491704374
1 vs. 1,0.458627451
1 vs. 1,0.458627451
1 vs. 1,0.453188968
1 vs. 1,0.530112045
1 vs. 1,0.423453997
1 vs. 1,0.660633484
1 vs. 1,0.493697479
1 vs. 1,0.582983193
1 vs. 1,0.531674208
1 vs. 1,0.627828054
1 vs. 1,0.491946779
1 vs. 1,0.56337535
1 vs. 1,0.58352187
1 vs. 1,0.54581448
1 vs. 1,0.493401207
1 vs. 1,0.499497235
1 vs. 1,0.529788839
1 vs. 1,0.568250377
1 vs. 1,0.522926094
1 vs. 1,0.498389356
1 vs. 1,0.58767507
1 vs. 1,0.645173454
1 vs. 1,0.716289593
1 vs. 1,0.54321267
1 vs. 1,0.517156863
1 vs. 1,0.62429972
1 vs. 1,0.452488688
1 vs. 1,0.523709484
1 vs. 1,0.509703882
1 vs. 1,0.481523379
1 vs. 1,0.539215686
1 vs. 1,0.623366013
1 vs. 1,0.706699346
1 vs. 1,0.748937908
1 vs. 1,0.513574661
1 vs. 1,0.625314228
1 vs. 1,0.565934066
1 vs. 1,0.565934066
1 vs. 1,0.6410942
1 vs. 1,0.6410942
1 vs. 1,0.604411765
1 vs. 1,0.602187029
1 vs. 1,0.515233786
1 vs. 1,0.521608643
1 vs. 1,0.531674208
1 vs. 1,0.49321267
1 vs. 1,0.409879336
1 vs. 1,0.535746606
1 vs. 1,0.497285068
1 vs. 1,0.413951735
1 vs. 1,0.511538462
1 vs. 1,0.45
1 vs. 1,0.574208145
1 vs. 1,0.526377218
1 vs. 1,0.625735294
1 vs. 1,0.654524887
1 vs. 1,0.556372549
1 vs. 1,0.565155229
1 vs. 1,0.537377451
1 vs. 1,0.536928105
1 vs. 1,0.536928105
1 vs. 1,0.516094771
1 vs. 1,0.635746606
1 vs. 1,0.523076923
1 vs. 1,0.563348416
1 vs. 1,0.543137255
1 vs. 1,0.715196078
1 vs. 1,0.468174962
1 vs. 1,0.50433635
1 vs. 1,0.553355958
1 vs. 1,0.553355958
1 vs. 1,0.630279035
1 vs. 1,0.505656109
1 vs. 1,0.496552467
1 vs. 1,0.589366516
1 vs. 1,0.550904977
1 vs. 1,0.406582633
1 vs. 1,0.476395173
1 vs. 1,0.516556623
1 vs. 1,0.581372549
1 vs. 1,0.550527903
1 vs. 1,0.396304676
1 vs. 1,0.473805933
1 vs. 1,0.664027149
1 vs. 1,0.567873303
1 vs. 1,0.400263952
1 vs. 1,0.618347339
1 vs. 1,0.544117647
1 vs. 1,0.433257919
1 vs. 1,0.558069382
1 vs. 1,0.547888386
1 vs. 1,0.478349673
1 vs. 1,0.615007541
1 vs. 1,0.521116139
1 vs. 1,0.661764706
1 vs. 1,0.672699849
1 vs. 1,0.590120664
1 vs. 1,0.604341737
1 vs. 1,0.513951735
1 vs. 1,0.580392157
1 vs. 1,0.612443439
1 vs. 1,0.526975287
1 vs. 1,0.526710684
1 vs. 1,0.568627451
1 vs. 1,0.640931373
1 vs. 1,0.599264706
1 vs. 1,0.717320261
1 vs. 1,0.544117647
1 vs. 1,0.544117647
1 vs. 1,0.649321267
1 vs. 1,0.61387632
1 vs. 1,0.67254902
1 vs. 1,0.777941176
1 vs. 1,0.770361991
1 vs. 1,0.510004002
1 vs. 1,0.587933635
1 vs. 1,0.575113122
1 vs. 1,0.485894358
1 vs. 1,0.571650327
1 vs. 1,0.516591252
1 vs. 1,0.630330454
1 vs. 1,0.508535582
1 vs. 1,0.540586864
1 vs. 1,0.521356095
1 vs. 1,0.546997121
1 vs. 1,0.578808446
1 vs. 1,0.513655462
1 vs. 1,0.453431373
1 vs. 1,0.518476621
1 vs. 1,0.640271493
1 vs. 1,0.51387632
1 vs. 1,0.51387632
1 vs. 1,0.483559578
1 vs. 1,0.649886878
1 vs. 1,0.523109244
1 vs. 1,0.553921569
1 vs. 1,0.366946779
1 vs. 1,0.41389248
1 vs. 1,0.623680241
1 vs. 1,0.427921168
1 vs. 1,0.386834734
1 vs. 1,0.414612512
1 vs. 1,0.51147382
1 vs. 1,0.480174292
1 vs. 1,0.474618736
1 vs. 1,0.528765352
1 vs. 1,0.451842275
1 vs. 1,0.451842275
1 vs. 1,0.451842275
1 vs. 1,0.547996122
1 vs. 1,0.547996122
1 vs. 1,0.423169268
1 vs. 1,0.351740696
1 vs. 1,0.351740696
1 vs. 1,0.351740696
1 vs. 1,0.492366947
1 vs. 1,0.437405732
1 vs. 1,0.500226244
1 vs. 1,0.572963801
1 vs. 1,0.483785822
1 vs. 1,0.52224736
1 vs. 1,0.557315234
1 vs. 1,0.531674208
1 vs. 1,0.550904977
1 vs. 1,0.542609351
1 vs. 1,0.542609351
1 vs. 1,0.698937908
1 vs. 1,0.556345615
1 vs. 1,0.456636501
1 vs. 1,0.599332041
1 vs. 1,0.46329814
1 vs. 1,0.50170068
1 vs. 1,0.495748299
1 vs. 1,0.495748299
1 vs. 1,0.547134238
1 vs. 1,0.584354575
1 vs. 1,0.571486928
1 vs. 1,0.508237615
1 vs. 1,0.491779789
1 vs. 1,0.592867916
1 vs. 1,0.669790993
1 vs. 1,0.59653092
1 vs. 1,0.558069382
1 vs. 1,0.63280543
